,beds,baths,size,zip_code,price
1942,3,2.0,2700.0,98178,734000.0
1943,5,4.0,2030.0,98144,670000.0
1944,3,2.5,1620.0,98122,770000.0
1945,5,4.5,5704.0,98119,4000000.0
1946,2,1.0,700.0,98117,800000.0
1947,2,3.0,1260.0,98117,770000.0
1948,4,2.0,1770.0,98115,1425000.0
1949,4,2.5,1812.0,98136,825000.0
1950,1,1.0,648.0,98121,395000.0
1951,2,2.0,840.0,98144,725000.0
1952,3,2.0,2100.0,98136,845000.0
1953,5,3.0,2550.0,98125,1450000.0
1954,1,1.0,774.0,98146,265000.0
1955,2,2.5,1736.0,98122,970000.0
1956,3,2.5,2198.0,98144,1675000.0
1957,2,1.0,770.0,98125,620000.0
1958,2,2.0,1150.0,98107,725000.0
1959,3,2.0,2330.0,98103,1098000.0
1960,5,4.5,4693.0,98122,2650000.0
1961,3,3.0,1790.0,98125,755000.0
1962,4,3.5,2960.0,98103,1700000.0
1963,1,1.0,591.0,98119,434000.0
1964,2,2.0,1391.0,98109,860000.0
1965,3,2.0,1160.0,98178,566000.0
1966,1,1.0,720.0,98126,365000.0
1967,1,1.0,701.0,98115,325000.0
1968,4,2.0,2570.0,98103,1495000.0
1969,3,2.0,1611.0,98107,915000.0
1970,4,2.5,2474.0,98115,1725000.0
1971,3,2.0,1300.0,98144,778000.0
1972,2,2.5,840.0,98144,620000.0
1973,2,2.0,1100.0,98107,749000.0
1974,3,2.5,2730.0,98122,1199000.0
1975,2,2.0,1004.0,98125,325000.0
1976,3,3.0,1650.0,98103,950000.0
1977,3,3.0,1650.0,98103,974999.0
1978,4,1.0,1850.0,98118,600000.0
1979,5,3.5,4050.0,98119,2895000.0
1980,1,1.0,865.0,98112,712500.0
1981,2,2.0,1252.0,98121,1349000.0
1982,3,3.0,1790.0,98109,1325000.0
1983,5,3.0,2020.0,98119,899000.0
1984,3,1.5,1280.0,98144,750000.0
1985,4,2.0,1630.0,98116,942000.0
1986,3,3.5,1460.0,98117,740000.0
1987,3,2.0,1210.0,98103,875000.0
1988,4,2.0,2080.0,98116,1098000.0
1989,4,2.0,3542.0,98144,1150000.0
1990,3,1.5,2200.0,98117,860000.0
1991,1,1.0,603.0,98133,400000.0
1992,2,2.0,1456.0,98199,575000.0
1993,2,2.5,1169.0,98117,615000.0
1994,2,1.0,1770.0,98103,926000.0
1995,4,2.0,1641.0,98118,538800.0
1996,1,1.0,600.0,98122,310000.0
1997,2,1.5,860.0,98122,734950.0
1998,4,3.5,4990.0,98112,4815000.0
1999,3,2.0,1749.0,98125,699950.0
2000,3,4.0,1580.0,98144,825000.0
2001,3,2.5,2340.0,98177,1900000.0
2002,6,3.0,2440.0,98144,925000.0
2003,1,1.0,705.0,98103,490000.0
2004,2,2.0,1227.0,98115,715000.0
2005,5,4.0,2734.0,98115,1300000.0
2006,2,2.0,839.0,98125,385000.0
2007,3,1.0,1120.0,98178,708000.0
2008,3,2.0,1482.0,98117,919000.0
2009,3,3.5,1680.0,98126,675000.0
2010,2,2.0,1400.0,98199,699950.0
2011,3,2.0,1370.0,98112,910000.0
2012,1,1.0,889.0,98121,550000.0
2013,4,2.0,2140.0,98199,1150000.0
2014,2,2.0,795.0,98103,590000.0
2015,3,2.0,1710.0,98133,659000.0
